image_filename,게시물수,팔로워수,팔로잉수,프로필 링크,촬영 구도,동작,인물 수,의상,색감_분위기_통합,고유한 특징,url1,url2,url3
_hwangak_02.png,79,1117,405,,"전신샷,광각샷",포옹/키스,"1명, 2명",웨딩 드레스,"감성적, 서정적, 어두운, 자연스러운",자연 속 인물 강조,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/461178977_3879610222359746_4217244858216555274_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=KV99ihNiGOEQ7kNvgElvsxh&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ2NDA4MTI0OTY1NTUwODE1MQ%3D%3D.3-ccb7-5&oh=00_AYBL8Ji0n1upefe33ZCRIr6gykiimaVfjQp5JuBz0V6IXw&oe=676D6D3A&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/459277096_888420863148125_7805451073850941111_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTYuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=K7Zh2Syv0ZAQ7kNvgGMjZnl&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1NDU1Njg5MzY5MDQ4ODc4NQ%3D%3D.3-ccb7-5&oh=00_AYD9OngdZr8VZuhmQqDgvpbt7RkQCyRnWwfxDR42ix2utw&oe=676D7FA9&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/458793789_1566781677581521_945262679534229964_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=Ftz9__b0hTQQ7kNvgHIBv-1&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1MTc5MjU3MzAwNTIwOTE5MA%3D%3D.3-ccb7-5&oh=00_AYAzXLhaktVP0ZsXKcBaVASYbYzjFPfEar6bAH2dutE9lA&oe=676D7912&_nc_sid=22de04
_hwangak_03.png,79,1117,405,,반신샷,"정적 포즈, 포옹/키스",2명,"턱시도, 웨딩 드레스, 캐주얼","로맨틱, 빈티지, 생생한, 흑백","클래식, 자연 배경",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/457256579_1487724461872537_3444963707557314706_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi40ODB4ODU0LnNkci5mMjkzNTAuZGVmYXVsdF9jb3Zlcl9mcmFtZSJ9&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=Kegg_l4dMM4Q7kNvgFC5XhQ&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0MzUxNzQ0NTY2NDk0MTQ1NTE1MzQ2NTg1Njc0MzIwNTE%3D.3-ccb7-5&oh=00_AYDHbTW2VkSXro2645RyvXDhd3jDamORFBpKuA0SHybBFw&oe=676D6BAD&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/457048407_2187744728271654_5969090578026339242_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=LHWBEm-M0IQQ7kNvgHTBVcQ&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0MjMzNzE0MTI0OTQ2OTE0Ng%3D%3D.3-ccb7-5&oh=00_AYCPOw8sxdq7hKRl8PRTrTnHevLX8dnKds8iW4GMkFe1mA&oe=676D6F90&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/454331799_482988624477323_111932739449908218_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=XPlbIi_8pMEQ7kNvgHxyBAr&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQzMTQxOTg5NTU1NTY4NjkzOA%3D%3D.3-ccb7-5&oh=00_AYB4J1YQV40lS2Dk7kVWByjasdFCOs-8FA-vmkUofabCZQ&oe=676D7AC2&_nc_sid=22de04
_hwangak_04.png,79,1117,405,,"근접샷,전신샷","포옹/키스, 정적 포즈",2명,웨딩 드레스,"감성적, 따뜻한, 로맨틱, 어두운","강한 대비, 그림자 사용",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/454526393_1570544806890383_8568355466092006220_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=2qzrgpj7Xk0Q7kNvgHsTDRT&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQzMDY5MTM4MDYwMjUxNDMzMQ%3D%3D.3-ccb7-5&oh=00_AYAOK2j6b3UK_tzWh1a4ZSPBucqqQqhllrBXbfN6Ntt1hA&oe=676D8F25&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/448166672_788807156708042_3686504787791932094_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=9GhX-uqzmY8Q7kNvgFzocU3&_nc_gid=881211edc0a149e0981706d86c3c27ca&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM4ODY4MDI5Nzc1ODk4NTc4MQ%3D%3D.3-ccb7-5&oh=00_AYDTh00dI86ENtuFQLG_8PlwMEpbVPO42HZucc3ZsBXpTQ&oe=676D6E85&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/446346250_7641632965890681_7731012387680517928_n.jpg?stp=dst-jpg_e15_p640x640_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45MTJ4MTYyMC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=OF2iPn50X8IQ7kNvgHeahe2&_nc_gid=4ac15c5b3fc54527a575d09071cf1a62&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM3ODUyNzYyOTI5OTYwNTgyMA%3D%3D.3-ccb7-5&oh=00_AYAaIGKdn9bDuuA_t2Q4HgOFJVxeS5IqaIGuzxxkEJaL1g&oe=676D9FB5&_nc_sid=22de04
badam_film_02.jpg,434,2.7만,864,,반신샷,포옹/키스,3명 이상,"웨딩 드레스, 턱시도, 캐주얼","경쾌한, 밝은",자연스러운 포즈,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464254140_1733585734150788_1700501890774483532_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MTguc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=AqXx6cAUT1UQ7kNvgHMG0w7&_nc_gid=6ac21205dac34a628ca15e9a369c7711&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ4NTIxNzAzNDM2OTY4ODU0OQ%3D%3D.3-ccb7-5&oh=00_AYAS8kXhOmXVb0CSf2ozPZIe56beywqUy3lCYxdlpjAYYg&oe=676D74BE&_nc_sid=7a9f4b,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/464092584_936747741616749_3097112597473927198_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=CRtHVRplhhMQ7kNvgFoBH6j&_nc_gid=6ac21205dac34a628ca15e9a369c7711&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ4MjEyMjc0ODM0MjE5Mzc5OQ%3D%3D.3-ccb7-5&oh=00_AYB76QySjuNhF-CZH9V3Hk2Cn9GWkftl0cHyF1JEe3XXKg&oe=676D8AC9&_nc_sid=7a9f4b,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/461804024_929028409035126_4168452876419214566_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=rPPvP_tI7lUQ7kNvgED-fDx&_nc_gid=6ac21205dac34a628ca15e9a369c7711&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ2ODI0NTkyMTc2MTczNTIxMw%3D%3D.3-ccb7-5&oh=00_AYBYkEJpqJdsN-lV1x2Ye67eXj5J1x382sKyTEfH2l8ldA&oe=676D6C33&_nc_sid=7a9f4b
badam_film_03.jpg,434,2.7만,864,,근접샷,"포옹/키스, 미소/웃음",2명,"웨딩 드레스, 캐주얼","따뜻한, 로맨틱, 부드러운, 사적인, 자연스러운, 즐거운","밝은 햇살, 자연 배경",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/456694904_537726548760400_3674114785873396965_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MTguc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=hYRRN3gRExAQ7kNvgErRlPa&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0MTQzNDQ5NzgwMTcyNjM4MA%3D%3D.3-ccb7-5&oh=00_AYCSHtyO3I5keOhlnKBqJsj4M4OjhHwvLSB3pIksL2Ck1Q&oe=676D75E0&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/456322555_2057410261328054_7336977712123559720_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Zoct-VmhDSUQ7kNvgFelFqX&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQzOTU3MDI0MDQ0NjI5Mjk2OQ%3D%3D.3-ccb7-5&oh=00_AYAYaeiOFeWnV2Jm5IlZqe8taVqHHjEV-xo34_iO1BZ0yw&oe=676D815B&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/455926536_1006986291206889_8615801863718403628_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk2MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=895Vf7nIZx4Q7kNvgHz_n3C&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQzNjk0NTc5NTQ0NTUzMTcxOA%3D%3D.3-ccb7-5&oh=00_AYBib84APWO0Ya7Tv_FWYDXC1YIfcgUWaeYU4YJh-uetVQ&oe=676D7688&_nc_sid=22de04
badam_film_04.jpg,434,2.7만,864,,"근접샷,반신샷",미소/웃음,2명,캐주얼,"따뜻한, 로맨틱, 부드러운, 사랑스러운","자연스러움, 일상적 순간,뒷모습, 꽃활용 ",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/459041832_836122744953210_4486690583833677781_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MTguc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=a_iujh8xpFEQ7kNvgHd-Kss&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1Mzg3Nzc0NjcxNzkzODU4NA%3D%3D.3-ccb7-5&oh=00_AYCSESLv10Vpm34BgiV4Az3zQJZJdfLJ87dhznHvSrF0LQ&oe=676DA11D&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/458774999_795121976033734_3053735885369158737_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=yDAtZKrFwdkQ7kNvgGBVGIS&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1MTAwMTU5OTAwMTY4NTQ1Nw%3D%3D.3-ccb7-5&oh=00_AYCtfkaDhWrHWXdD_9qWe-agLrCnjIjwSudSL5xulqhIuA&oe=676D8CBA&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/457610775_1272673190382978_891825665768153682_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=oHVrfWaAvQ4Q7kNvgGSB-EU&_nc_gid=3c2dd147f84948e1bc74b5f7ad19c5cb&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0NTA0NDk0MjQyMTg0NzAwMQ%3D%3D.3-ccb7-5&oh=00_AYCR4ZD5--GEjoI-WuEV4MdsZ4Oi0ge2GmnSYt7h2wyeUQ&oe=676D9970&_nc_sid=22de04
beomjigoo_01.jpg,36,1017,159,,"근접샷,전신샷","미소/웃음, 걷기/움직임",2명,"캐주얼, 웨딩 드레스, 턱시도","따뜻한, 로맨틱, 부드러운, 자연스러운","자연스러운 포즈, 편안함",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/461483688_1176505733416665_1349759096135799696_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=5-bWlhXBEIUQ7kNvgGvqT94&_nc_gid=5ed22b3292ca4b1f9803d24e74913227&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ2NTQ0NjEwMTMxNzgwMzYyNA%3D%3D.3-ccb7-5&oh=00_AYBwlT5Aab1JwiKbjCP54tUdVF3oqU6QpDUiGZYFhaW5mw&oe=676EC129&_nc_sid=7a9f4b,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/460356499_490296637331984_8456880215138881739_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qZe2vZ9WZJ8Q7kNvgE2uZmR&_nc_gid=5ed22b3292ca4b1f9803d24e74913227&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ1OTgxMjExOTk3NjYyODU3Mg%3D%3D.3-ccb7-5&oh=00_AYChCIps5MRKf2rA35kAg28WakeG5E1K1Wz8_eDbqaNsTQ&oe=676ECCBD&_nc_sid=7a9f4b,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/460499445_1013234990503118_6371259412028390455_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=v7n_AsmWM34Q7kNvgFUAds2&_nc_gid=b628572b7dd1438282befcda1d2a4663&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1ODk2MDUyNDA4Njk2ODE0NA%3D%3D.3-ccb7-5&oh=00_AYAiKugOUPG6glviYLtS7gAzSNeQbjLM-mTc4jszSKVQkw&oe=676EA9EC&_nc_sid=22de04
beomjigoo_02.jpg,36,1017,159,,"반신샷,전신샷",춤/활동적 동작,2명,"웨딩 드레스, 캐주얼","로맨틱, 선명한, 즐거운","자연, 직업적 요소, 다이나믹한 움직임",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/457882301_554387123578597_556966570889474500_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=1LCaQYEwm-YQ7kNvgGTbu2R&_nc_gid=b628572b7dd1438282befcda1d2a4663&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0ODg3NDA2NjY3NjEyNDMxNQ%3D%3D.3-ccb7-5&oh=00_AYBVaOKxL6Kd0SZ3qIy7Qk_1kW60QAUfglD3W1OjZs1J2g&oe=676EB78E&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/457404811_709158584730647_2446086475800785853_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=l9QkYAA_mJIQ7kNvgEwz_zB&_nc_gid=b628572b7dd1438282befcda1d2a4663&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0NTkyMzgzMDg5MDU0ODA3NA%3D%3D.3-ccb7-5&oh=00_AYBaAalwckU9HVjz-waXzZ7rZGjVL4neFR4D_2eBYw9T2A&oe=676EAE1D&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/456466195_1586910652248865_2973434195533950758_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=DoWTssjD3_4Q7kNvgFKiAA_&_nc_gid=b628572b7dd1438282befcda1d2a4663&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQzOTU0MzMwNjU4MDIzMjMzNQ%3D%3D.3-ccb7-5&oh=00_AYDkyCYbDep5BPxM6hjJgYI6uIInG7-9zpdvJCKHzTA-uA&oe=676EC8E8&_nc_sid=22de04
youngho_gogo_01.png,737,8만,363,,반신샷,미소/웃음,2명,캐주얼,"따뜻한, 로맨틱, 부드러운, 편안한","자연스러운 포즈, 일상적인 순간 포착",https://scontent-nrt1-1.cdninstagram.com/v/t39.30808-6/441542777_18419699908066995_880764601281660360_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=cJFoRT8DNTkQ7kNvgFXKWM_&_nc_gid=0ab020ac25774bebb20d0180e3e07d6e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3NzA5MTUzNDYzMjQyMDgxNw%3D%3D.3-ccb7-5&oh=00_AYC8ZySTNpD_JPzEUJ1mROmKfXxVKcLBcU1YsCFvIZfx6g&oe=676C74B8&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t39.30808-6/444957454_18419005381066995_5925092518346122766_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=4Oju8vAOggAQ7kNvgHlYghY&_nc_gid=0ab020ac25774bebb20d0180e3e07d6e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM3NDI3NTgwMTg5NjY3NDAzMg%3D%3D.3-ccb7-5&oh=00_AYBXS5EEDnsCkREwEMCudyv56HA-Mb_EwXF59pEJYZcOcA&oe=676C6794&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/445110100_1149353756106078_5869524321686041529_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4zODcyeDY4ODAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=fcgtDEJVBMAQ7kNvgE-cA7T&_nc_gid=0ab020ac25774bebb20d0180e3e07d6e&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM3MjA2NDQ3MTM2MTkwOTU3MA%3D%3D.3-ccb7-5&oh=00_AYAE-MlIeuE31nQpdyeRiPAg1fKM396MDt9gU4i8uF6Gqg&oe=676C8731&_nc_sid=22de04
de.riz__01.jpg,98,2297,587,,"근접샷,반신샷","포옹/키스, 미소/웃음",2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 자연스러운, 행복한","자연 속 배경, 친밀한 순간 포착",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464450929_1245289309922544_4944139703166254930_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=fGbI1bphIogQ7kNvgFA1Cxa&_nc_gid=00567a6b597e4a24aa1c8506357e66df&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NzkwOTk2MjYxNjU1ODE0OQ%3D%3D.3-ccb7-5&oh=00_AYBHC5iCGwLbOHTzJYjCGYi621ivyMJBucqk7MPLjyH-TA&oe=676EBEF1&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464286868_1097349735451234_105024849186423421_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=BhbEymhgg7UQ7kNvgFozWOJ&_nc_gid=00567a6b597e4a24aa1c8506357e66df&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NTc2NTcyMDY0NTM2OTk1NQ%3D%3D.3-ccb7-5&oh=00_AYC-iRI8Kf4qHsV6aEPWpQN6IpSJumKM6jOaDpP6eHkdDA&oe=676ED534&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/463423604_8495150160550023_4537243609416069870_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uoQC5G5Y6RoQ7kNvgEYWCYu&_nc_gid=4776086df8ef4e0a9273c006435dde4d&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MDcwNDU1ODkxNjQzODUzMA%3D%3D.3-ccb7-5&oh=00_AYAKtlOVJ9RFrhZMRnbTgJIupuNXJlCFt7GtQY7lIuIk_g&oe=676EDA17&_nc_sid=22de04
